WKT,f_code,acc,exs,soc
"LINESTRING (129.572494510932 33.2876014789968,129.572906488263 33.2876663324128,129.57479858423 33.2894020171997,129.576904298676 33.2905349793144,129.573806757365 33.2905998164274,129.572494510932 33.2876014789968)",BA010,"1","1",JPN
"LINESTRING (129.117904670738 33.2456016535886,129.121795663759 33.2458648658565,129.128295906321 33.2489318879129,129.12930297651 33.2504005455251,129.130294803376 33.2515983610558,129.131805424963 33.2532005241038,129.127395637219 33.2575988834298,129.126495368118 33.2602005031567,129.132003783815 33.2627983079768,129.132598876673 33.2604675303314,129.135803235375 33.2619972264528,129.135696401681 33.260734557506,129.141601567688 33.2647323516155,129.143402105891 33.2658004766172,129.14959717221 33.2698669390495,129.153503424858 33.2693328847001,129.154998770515 33.2722663850177,129.149993889913 33.2737998960459,129.147598258852 33.2739334014817,129.14520262779 33.2737998960459,129.142593394553 33.2757987931006,129.139404295478 33.2792015106546,129.13960265433 33.2799987772717,129.14030456458 33.2843322831817,129.137893673891 33.2896003760515,129.137207023269 33.2942657462491,129.140899657438 33.2955322301027,129.138305667525 33.2959327627132,129.138504026377 33.2976646488962,129.136795045938 33.2972678985865,129.134994507735 33.2986679041789,129.133407588011 33.2971992465667,129.132095325275 33.2993316653603,129.134704591119 33.3022003122619,129.132492075585 33.3023986874167,129.130401604464 33.3007316546496,129.126800528058 33.3024673394365,129.126800528058 33.3013992307378,129.125701916408 33.3015327524767,129.124099720754 33.3022003122619,129.123397826807 33.3007316546496,129.123001109103 33.301265725302,129.123107910191 33.2981987032456,129.123001109103 33.2928009035438,129.121795663759 33.2922019957784,129.120407102887 33.2922019957784,129.119995125556 33.2897987349033,129.120605478042 33.2886009193726,129.116195673995 33.2896003760515,129.114395135793 33.2910003653409,129.113601684082 33.2876663324128,129.111801145879 33.2876014789968,129.110000607676 33.2889976533793,129.107208258911 33.2899322403392,129.106399531271 33.2872009300833,129.105102544466 33.2871322617604,129.103805541357 33.2885322510498,129.101593009521 33.287532810674,129.099700929857 33.288398729311,129.098403926749 33.2868652345858,129.097000122553 33.2868652345858,129.096008295687 33.2861328213846,129.091094972849 33.2874679572579,129.086196893335 33.283134467651,129.084808348766 33.2832679730868,129.083801262274 33.2803993261853,129.082092298138 33.2774009724517,129.079406734158 33.2783317608077,129.073501600757 33.2730674665417,129.070404043143 33.2713317817548,129.069702149197 33.2701988196401,129.074600212408 33.2640686067371,129.072601331656 33.259132394458,129.079696650773 33.2649993787902,129.082794192084 33.2646675145025,129.082702634321 33.2635993895008,129.084396355132 33.2634010306489,129.085205082773 33.2623329056472,129.086502069578 33.2595329270685,129.091598507944 33.2585334866927,129.09120179024 33.2552680894814,129.092498777045 33.253997790721,129.094696049255 33.2551345840455,129.094696049255 33.2543983559376,129.09300231214 33.2532005241038,129.096008295687 33.2489318879129,129.096496587458 33.2482643118247,129.097396856559 33.2500648500276,129.100204464952 33.2495994640011,129.102508554552 33.2504005455251,129.103897099121 33.2491340616715,129.109603889973 33.247001642878,129.115798956292 33.2467994691193,129.115997315144 33.2460670396151,129.117904670738 33.2456016535886)",BA010,"1","1",JPN
"LINESTRING (129.578796394642 33.3034667961154,129.581497201947 33.3054657094731,129.578399644333 33.3058013886676,129.578399644333 33.3052673343183,129.578796394642 33.3034667961154)",BA010,"1","1",JPN
"LINESTRING (129.835296627387 33.3189315806235,129.838592527549 33.3191337706852,129.835205085926 33.3227348470909,129.835098268535 33.3214645320276,129.835296627387 33.3189315806235)",BA010,"1","1",JPN
"LINESTRING (133.321899417535 33.3474006651623,133.323104862879 33.3500671383052,133.321197523588 33.3506660460705,133.318908693615 33.3521347036827,133.321899417535 33.3474006651623)",BA010,"1","1",JPN
"LINESTRING (133.310501111762 33.3559341389403,133.30960084266 33.3576011554044,133.304901121998 33.3579330522981,133.304504387992 33.357131954471,133.310501111762 33.3559341389403)",BA010,"1","1",JPN
"LINESTRING (133.302001955842 33.3573989816457,133.301895138451 33.3587989872381,133.302597048701 33.3615989658168,133.303695676654 33.3625335690797,133.300399776491 33.3633995040197,133.297607411423 33.360534672025,133.298904430834 33.3585357586672,133.302001955842 33.3573989816457)",BA010,"1","1",JPN
"LINESTRING (132.358200072267 33.369132999219,132.366104119025 33.3761329619689,132.366195676789 33.3769340434929,132.360198985625 33.3766670163182,132.357193002077 33.3787345816958,132.354293819618 33.378665929676,132.344299318042 33.3782653807625,132.343795782947 33.3786010599569,132.343093872697 33.3770675652318,132.34890748094 33.3727340756248,132.353393550517 33.3740005431753,132.356903085462 33.3703994667696,132.358200072267 33.369132999219)",BA010,"1","1",JPN
"LINESTRING (129.603698720634 33.3804015981598,129.600799570781 33.3819999626041,129.599700926524 33.3822669897787,129.597793587233 33.3841323813976,129.593505860205 33.3842010497205,129.603698720634 33.3804015981598)",BA010,"1","1",JPN
"LINESTRING (129.778594966229 33.3898010231809,129.77870178362 33.390666958121,129.775100707214 33.3919982790875,129.773605345254 33.3917350831227,129.778594966229 33.3898010231809)",BA010,"1","1",JPN
"LINESTRING (132.341094975643 33.3807334950535,132.341796869589 33.3823318431947,132.340499882784 33.387199403454,132.345306404534 33.3938675019162,132.345397945995 33.3939323390292,132.344192500651 33.3959312360839,132.342300420987 33.3958015455549,132.339004504521 33.3958015455549,132.334793091932 33.3910675070345,132.341094975643 33.3807334950535)",BA010,"1","1",JPN
"LINESTRING (129.841094976002 33.2867317128469,129.837600700684 33.2869987400216,129.835998537636 33.2867317128469,129.835098268535 33.2910690336637,129.832595820082 33.2910003653409,129.830398564176 33.2950019906602,129.828796401128 33.2947998005985,129.828201291966 33.2957344201644,129.830398564176 33.2964019799495,129.819595334958 33.3102645851066,129.812896733545 33.3090667695759,129.813003534633 33.3117332427188,129.817901614147 33.3130645636853,129.81970215235 33.3156013462992,129.817794813059 33.3165321346553,129.81680296989 33.3148651018882,129.812591540999 33.3146667593394,129.811004637578 33.3204650916517,129.814392079202 33.3226013253521,129.811904906679 33.3227996842039,129.808303846577 33.3223991352904,129.807296743781 33.3246002224068,129.80639647468 33.3269996683751,129.802093504327 33.3322677612449,129.797302242205 33.3345985551933,129.795501720305 33.3342666582996,129.793090829616 33.336532598832,129.790695198555 33.3371353052011,129.790801999643 33.3398017946471,129.789596554298 33.3397331263242,129.789901730541 33.3403320177866,129.791595467656 33.3479347358146,129.790801999643 33.3565330467057,129.787796016095 33.3591995198486,129.789993272002 33.3693351729777,129.784805308478 33.3723335267113,129.778503424768 33.372600570189,129.774703973208 33.3710670591608,129.773803720409 33.3639335583691,129.774200438113 33.360599525441,129.772506700998 33.3607330308768,129.77090453795 33.3587989872381,129.77310181016 33.357067101055,129.769897467761 33.354534149651,129.76829528841 33.354599003067,129.766006474739 33.354599003067,129.762191763551 33.3541984541535,129.755203245522 33.3649330150479,129.746795647366 33.3668670749897,129.744400016305 33.3670654175385,129.736495969547 33.3628005962544,129.734405514728 33.3588676392579,129.72869874018 33.3565330467057,129.72430419576 33.3533325192134,129.722305298706 33.3536681984079,129.723800660666 33.3514022904816,129.722702016409 33.3518676765081,129.719406116246 33.3504028338027,129.716094956456 33.3500671383052,129.714599610799 33.347732545753,129.711303710637 33.3488655078677,129.708404528177 33.3471984914036,129.70429993298 33.3464660618994,129.699798587473 33.3484001055381,129.699996946324 33.3520011819439,129.695693975972 33.3532028286844,129.692993168668 33.351066578681,129.692504876897 33.3524665842734,129.696304328458 33.3568000738804,129.696105953303 33.3612670852262,129.693801880005 33.3612670852262,129.685897833247 33.361465460381,129.686004634335 33.354599003067,129.684204096133 33.3530006386228,129.677597036179 33.3530006386228,129.672592171881 33.3592681881714,129.673400883218 33.3617324875557,129.669998165664 33.3636665311944,129.667495717212 33.3627319442345,129.670196524516 33.3699340807431,129.672698972969 33.3679313687815,129.674392710083 33.3850669846605,129.675994873131 33.3861312947554,129.679000856679 33.383865354223,129.684402471287 33.3849983326407,129.683792118802 33.3893356208514,129.676895142233 33.3909339852956,129.67610167422 33.3935356050225,129.673400883218 33.3955345183803,129.671493527624 33.3995323124897,129.664596567359 33.3946685834403,129.663497923102 33.3883323655687,129.66659544811 33.3852653598153,129.661804202291 33.3800010655493,129.657897949642 33.3776664729971,129.655700693735 33.3745346138277,129.657394414547 33.3685340914537,129.655700693735 33.3698005753072,129.653900155532 33.3708000319861,129.652496335033 33.3705329885084,129.647201537816 33.3727340756248,129.644897464518 33.368267064279,129.645797733619 33.3646659878733,129.643692019174 33.3646659878733,129.641403205503 33.3670654175385,129.639404292146 33.3669357270095,129.632003780482 33.3684005860179,129.630493158895 33.3705329885084,129.629302973178 33.3675346347748,129.632202155637 33.362266541905,129.626403807022 33.3628005962544,129.624496451428 33.3616676341397,129.622497554373 33.3645324824374,129.621795660426 33.3664016726601,129.61770629225 33.3705329885084,129.617095939764 33.3717346189459,129.616500846906 33.3759994402301,129.61329652081 33.3737983694167,129.6110992486 33.3737335160007,129.604003896877 33.3685989285667,129.601501464727 33.3729324344767,129.59700011922 33.3733329670872,129.592193613773 33.3693351729777,129.590499876658 33.3756675596394,129.59700011922 33.3807983484695,129.591491703523 33.3812675494029,129.586303707394 33.3780670056076,129.583404541238 33.3781318590236,129.579498288589 33.3776664729971,129.576202388426 33.3800010655493,129.571792600683 33.3756675596394,129.567901607661 33.3771324186478,129.56849670052 33.3713340863355,129.568603517911 33.3703346296566,129.571594241831 33.3669357270095,129.576599122433 33.362201688489,129.572006235465 33.3475990240141,129.571701042919 33.3419342134406,129.571105966363 33.336532598832,129.574905401621 33.3320655874862,129.573699956277 33.3298683152766,129.561904900194 33.3326682938553,129.561294547708 33.324401863555,129.566299444613 33.3212013360627,129.572708129411 33.3138008080963,129.575805670723 33.3123321504841,129.574295049135 33.3089332641401,129.579101570885 33.3073348996958,129.58030701623 33.3102645851066,129.583099364995 33.3108673077788,129.584197992948 33.3058013886676,129.591491703523 33.3045349048141,129.597793587233 33.3118667644576,129.599304192518 33.3111991883694,129.60729979704 33.3148002647752,129.609497069249 33.3148651018882,129.608703617539 33.31333159086,129.614807126094 33.3104667751683,129.621505743811 33.3101997479936,129.614501966154 33.3082008346359,129.605895992843 33.3118667644576,129.597503654315 33.3026008611754,129.595794673876 33.3001327468843,129.589797982712 33.2946662788596,129.589004514698 33.2914657513674,129.58740235165 33.2912674088186,129.587295534259 33.2947349634855,129.584899903198 33.2930679307184,129.582199095893 33.2895317077287,129.583099364995 33.2893333488768,129.582992547604 33.2901344304009,129.58509826205 33.289199843441,129.585998531151 33.290931697018,129.584304810339 33.284801484115,129.587097175407 33.2863349951432,129.588195787058 33.2835998536775,129.586395265158 33.2824668915628,129.586303707394 33.2795333912452,129.587203976495 33.2770652769542,129.590194700415 33.276397717169,129.588699338455 33.2738647494619,129.588302620752 33.2718009826882,129.585998531151 33.2714004500777,129.583190922759 33.2716674772523,129.584304810339 33.270332341379,129.580093381448 33.2706680205735,129.578201301784 33.2662658626437,129.576492305042 33.2734680154552,129.575607295568 33.2746009775699,129.579605089677 33.2797317500971,129.578002926629 33.2799339238557,129.57330322227 33.2758674614235,129.571105966363 33.2723999067565,129.573898315129 33.2724647601725,129.572998046027 33.2705345151376,129.573104863418 33.2672004659065,129.56919861077 33.2707328739895,129.569702145864 33.2682647760014,129.568801876763 33.2671317975837,129.56919861077 33.2654647811197,129.574600225378 33.2635993895008,129.572006235465 33.2606658891832,129.569107053006 33.2635345523878,129.566604620856 33.2622680685342,129.567092896324 33.2585983238056,129.565200800357 33.2586669921285,129.5655059766 33.2572670028391,129.563995355013 33.2561988941404,129.56219481681 33.2578010571885,129.564407348647 33.2543983559376,129.565399175512 33.2538642852852,129.565292358121 33.2532005241038,129.56599426837 33.2512664804651,129.564804082653 33.2493972902424,129.564407348647 33.2477989257982,129.563400262154 33.2482643118247,129.562393191965 33.247066496294,129.558792115559 33.2472000180328,129.556594843349 33.2472648714489,129.555801391639 33.24539947983,129.55740357099 33.2436675936469,129.558593740404 33.2441329959764,129.556594843349 33.2424659632094,129.555694574248 33.2409324684842,129.562103275349 33.2404670661546,129.563598637309 33.2428665121229,129.565399175512 33.2450675829363,129.566696162317 33.2424011260964,129.566696162317 33.2375335821401,129.567504889958 33.2379989518636,129.567199713715 33.2344665600837,129.567596431418 33.2340659948671,129.56599426837 33.2343330383448,129.566299444613 33.2313346846112,129.568008408749 33.2312660325914,129.566604620856 33.2299346953219,129.567596431418 33.2294654943885,129.565902710607 33.2294006409725,129.565002441505 33.2289314237362,129.563400262154 33.2271995538561,129.561401365099 33.2283325322738,129.560302737146 33.2330665707943,129.557693487606 33.2334671034048,129.555999750491 33.2334671034048,129.553100600638 33.2310676574366,129.554992680301 33.2316017117859,129.554992680301 33.2294006409725,129.55740357099 33.2308006302619,129.557098394747 33.2277336082055,129.559707644288 33.2257347111507,129.559494009505 33.224601749036,129.556503301889 33.2251319884786,129.555297856544 33.2226676890943,129.556304926734 33.2207336454556,129.558105464937 33.2217330858315,129.558700557795 33.2187728811661,129.556594843349 33.2187347320979,129.552001956381 33.2191314661046,129.554397587443 33.2158012480833,129.557998663849 33.2147331230816,129.558502198943 33.2168006884592,129.562805169296 33.2172012210697,129.5655059766 33.2217330858315,129.565093999269 33.2199325639316,129.56599426837 33.2181320257287,129.566894537472 33.2184677049232,129.567398072567 33.2163314875258,129.569900521019 33.2164001395456,129.568603517911 33.2193984932792,129.573593138886 33.2159347535191,129.575103760473 33.2148017914044,129.574905401621 33.2155990580216,129.580902109088 33.2165985147005,129.583190922759 33.2162666341098,129.583496099002 33.2170677156338,129.585494996056 33.2175331016603,129.582794188752 33.2120017965227,129.584503169191 33.2105331389105,129.585494996056 33.2121315033547,129.588592537367 33.2122650087905,129.590103158954 33.2130660903145,129.591491703523 33.2137985198187,129.592407215949 33.2134666392281,129.594604504462 33.216934193895,129.594497670768 33.2174682645473,129.596191407882 33.2176017862862,129.593597401666 33.2125320359652,129.595001222165 33.2122001553745,129.593292241726 33.210933687824,129.595092779929 33.2088661061434,129.598907474814 33.2122001553745,129.600402836774 33.2139320415576,129.601196288484 33.2145347642298,129.602005016125 33.2136001446639,129.601898182431 33.2196006670379,129.603607179173 33.2195320150181,129.603500378085 33.2218017541543,129.611602783695 33.2237319991892,129.613800039602 33.2240676783837,129.612503052796 33.2210006726303,129.605606092531 33.221332553221,129.606597903093 33.2176017862862,129.606704704181 33.216999047311,129.602203358674 33.2097320573865,129.600402836774 33.2098655628223,129.600906371869 33.2092018179439,129.600494394538 33.2054672197993,129.603500378085 33.2053985514765,129.604095470944 33.2060661438677,129.604095470944 33.2036018281804,129.610305780587 33.2064666764782,129.613204946743 33.2029991218113,129.615905754047 33.2050018337728,129.615295401562 33.2079315191836,129.613891613668 33.2097320573865,129.61770629225 33.2097320573865,129.62069701617 33.2164688241715,129.619995122224 33.2058677687129,129.621795660426 33.2046661382753,129.623504640866 33.204132083926,129.621795660426 33.2036018281804,129.619094853122 33.2046012848593,129.621002192413 33.1998672463389,129.621795660426 33.1992683385735,129.621994019278 33.1987991376402,129.621795660426 33.1987991376402,129.619796747069 33.1996002191642,129.617904667405 33.1996650725802,129.617797850014 33.1978645343773,129.618499760264 33.1946678054889,129.621795660426 33.1946678054889,129.621795660426 33.193733218529,129.621795660426 33.1914672779966,129.624298092576 33.1889991800086,129.625793470839 33.188533777679,129.62849426184 33.192932137005,129.635604856888 33.1968002242824,129.634994504402 33.1999320997549,129.635894773504 33.2003326486684,129.63810730534 33.198997496492,129.638000487949 33.2008667030177,129.636505125989 33.2038688716581,129.639205933294 33.2070655679405,129.638702398199 33.2152671774309,129.636108408286 33.2175331016603,129.63580321574 33.2244682272972,129.636306767138 33.2250671350626,129.638397221956 33.2222671564838,129.6396026673 33.2189331072527,129.644500730511 33.2075347851769,129.647506714059 33.2098007257093,129.648803717167 33.2076644920089,129.648803717167 33.205734263277,129.645904551011 33.2060012904517,129.643493660322 33.2001342735135,129.64509582337 33.1950645557986,129.648498540924 33.1934661913544,129.651306149316 33.1948661806437,129.652404793572 33.1949348326635,129.652694710188 33.193733218529,129.655899036284 33.1927986152662,129.654495248391 33.1909332236473,129.650405880215 33.1919326803261,129.651794441087 33.1874656689804,129.651596065932 33.185264581864,129.654205331775 33.1859321579521,129.654693607243 33.1864662123015,129.65690613908 33.1857986362133,129.65550231858 33.1851997284479,129.654495248391 33.1841316197493,129.652404793572 33.1829986576346,129.651702883323 33.1835327119839,129.650405880215 33.1837349020456,129.651199348228 33.1821327063915,129.650497437979 33.1811332823187,129.648391723533 33.1807327171022,129.64920043487 33.180000303901,129.647506714059 33.1794662495516,129.646194451323 33.1776657113487,129.645492557377 33.1804008528145,129.644104012808 33.1805992116663,129.643905637653 33.1798667984651,129.64259339122 33.1803321844917,129.64210509945 33.1744651838565,129.64360046141 33.1755981296682,129.642700192308 33.1737976077683,129.640594477863 33.1729316728283,129.640304561247 33.1744651838565,129.638900757051 33.1755981296682,129.636596683753 33.1698646670749,129.63580321574 33.1670684707969,129.639099115903 33.1676673785623,129.638900757051 33.1698646670749,129.643402086255 33.1709976291896,129.647796630674 33.1734008737616,129.649795527729 33.1734008737616,129.647094720425 33.1698646670749,129.648895258627 33.1698646670749,129.650299079127 33.1709327757736,129.650192261736 33.1702003462694,129.65139770708 33.1716651889747,129.661895760054 33.1702003462694,129.661499026048 33.1698646670749,129.659301753838 33.1675338731265,129.660705558034 33.1664009110118,129.662994371705 33.1641349867824,129.664199817049 33.1658668566624,129.665405262393 33.1641998238954,129.666198730407 33.1647987316607,129.66549683646 33.1631317151967,129.666900624353 33.1620674051018,129.667800893455 33.16360091613,129.667602550906 33.1671333242129,129.669601431658 33.1677322482813,129.671798703867 33.1668662970383,129.672500614117 33.1673316993678,129.673507684306 33.1658668566624,129.67509460403 33.1622009268406,129.677093517388 33.1651344271582,129.680206302023 33.1617317259073,129.677597036179 33.1621322585178,129.678604138975 33.1586647038509,129.677093517388 33.1543998825668,129.679504408076 33.1509323115968,129.677001943321 33.1510009799197,129.679092398139 33.1500663766568,129.683105468179 33.146465300251,129.681594846592 33.145599365311,129.686996461201 33.1435317999335,129.686798086046 33.1428642401483,129.690704338694 33.1423988378188,129.68949889335 33.1412010222881,129.692199700654 33.1407318213547,129.697402956411 33.1423339844028,129.697097780168 33.1391334569105,129.696990962777 33.1370010381169,129.694900507959 33.1365318371836,129.693099969756 33.1364669674646,129.689697268505 33.1367340109423,129.687393178904 33.1347312989807,129.686706544585 33.1359977665313,129.68389891989 33.137931826473,129.683502202186 33.1375312775595,129.683502202186 33.1359329131152,129.682098381687 33.1360664348541,129.682800291936 33.1349334727394,129.681198112585 33.1351318315912,129.682495115693 33.1338653477377,129.683197025943 33.13266754851,129.68470764753 33.1320648258378,129.681503288828 33.1319999561188,129.680297843484 33.1323318530125,129.679702750625 33.1319999561188,129.67840576382 33.1328659073618,129.679702750625 33.1259345966318,129.678100587577 33.1259345966318,129.67359924207 33.1281318688414,129.668594361468 33.1261329717867,129.667098999508 33.1271324121625,129.667098999508 33.1262016238065,129.666198730407 33.1237983629314,129.664505009595 33.125000009672,129.663696298257 33.1245346073424,129.663192746859 33.126731863249,129.662506096237 33.1260643034638,129.661392208657 33.1260643034638,129.661102292041 33.127532961076,129.660598756946 33.1286659231907,129.662704471392 33.1284675643389,129.661697384899 33.1300659124801,129.658096308494 33.131000532046,129.657699574487 33.1323318530125,129.656204212527 33.1292686458629,129.66020202294 33.1244011019066,129.657806408181 33.1220665093544,129.660400398094 33.1122665354198,129.664199817049 33.1100006111904,129.664794909907 33.1014671374123)",BA010,"1","1",JPN
